customer_id,sex,is_married,event_time,email,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C14499,1,1,2024-05-02T13:43:31.264Z,glenn76@example.com,0,1,0,0,0,0,0.41095890410958913
C14500,0,0,2024-05-02T13:43:31.265Z,marygutierrez@example.org,0,1,0,0,0,0,0.7102739726027398
C14501,0,0,2024-05-02T13:43:31.265Z,stephenkennedy@example.com,0,0,0,0,0,1,0.7445205479452055
C14502,1,0,2024-05-02T13:43:31.266Z,anthonytucker@example.net,0,1,0,0,0,0,0.1986301369863015
C14503,1,1,2024-05-02T13:43:31.267Z,phillip93@example.com,0,0,1,0,0,0,0.1732876712328768
C14504,0,0,2024-05-02T13:43:31.268Z,deanbrittney@example.org,0,0,0,0,0,1,0.8335616438356164
C14505,1,1,2024-05-02T13:43:31.268Z,omar65@example.org,0,0,0,0,1,0,0.7273972602739727
C14506,0,1,2024-05-02T13:43:31.269Z,qevans@example.net,1,0,0,0,0,0,0.4164383561643836
C14507,0,1,2024-05-02T13:43:31.269Z,michaelparker@example.net,0,0,0,0,1,0,0.5335616438356166
C14508,1,1,2024-05-02T13:43:31.270Z,dylangreen@example.com,0,0,1,0,0,0,0.9513698630136989
C14509,1,1,2024-05-02T13:43:31.271Z,kevin64@example.net,0,1,0,0,0,0,0.13287671232876708
C14510,0,0,2024-05-02T13:43:31.271Z,monica22@example.org,0,0,0,0,0,1,0.6684931506849314
C14511,0,0,2024-05-02T13:43:31.272Z,kelsey69@example.org,0,0,0,1,0,0,0.5191780821917809
C14512,0,1,2024-05-02T13:43:31.273Z,matthewcline@example.org,0,0,0,0,1,0,0.6116438356164384
C14513,1,1,2024-05-02T13:43:31.273Z,william56@example.net,0,0,0,1,0,0,0.6226027397260274
C14514,0,1,2024-05-02T13:43:31.274Z,rsingleton@example.net,0,0,0,0,0,1,0.6328767123287671
C14515,1,1,2024-05-02T13:43:31.275Z,xmedina@example.com,0,0,0,1,0,0,0.6301369863013699
C14516,1,0,2024-05-02T13:43:31.275Z,amartinez@example.net,0,0,0,0,0,1,0.8952054794520548
C14517,1,0,2024-05-02T13:43:31.276Z,arush@example.org,0,1,0,0,0,0,0.028082191780822052
C14518,1,1,2024-05-02T13:43:31.276Z,ipatrick@example.com,0,0,1,0,0,0,0.9089041095890411
C14519,0,1,2024-05-02T13:43:31.277Z,gordondeanna@example.com,0,0,0,0,0,1,0.6931506849315068
C14520,0,0,2024-05-02T13:43:31.278Z,lauralevine@example.net,0,0,0,0,1,0,0.5568493150684932
C14521,1,1,2024-05-02T13:43:31.278Z,adam67@example.com,0,0,0,0,0,1,0.4363013698630138
C14522,1,0,2024-05-02T13:43:31.279Z,jameslarson@example.net,0,0,0,1,0,0,0.2246575342465753
C14523,0,0,2024-05-02T13:43:31.280Z,sharon60@example.net,0,0,0,0,1,0,0.6054794520547946
C14524,0,1,2024-05-02T13:43:31.281Z,thomas33@example.com,0,0,0,0,1,0,0.7938356164383562
C14525,0,1,2024-05-02T13:43:31.281Z,cookkelly@example.com,0,0,0,0,1,0,0.8191780821917809
C14526,0,1,2024-05-02T13:43:31.282Z,sandersalexis@example.com,0,0,1,0,0,0,0.024657534246575352
C14527,0,0,2024-05-02T13:43:31.283Z,rowedennis@example.com,0,1,0,0,0,0,0.6643835616438356
C14528,0,1,2024-05-02T13:43:31.284Z,erikaandrews@example.com,0,0,0,0,1,0,0.6684931506849314
C14529,1,1,2024-05-02T13:43:31.284Z,jonathan02@example.org,0,1,0,0,0,0,0.42260273972602747
C14530,0,1,2024-05-02T13:43:31.285Z,tolson@example.net,1,0,0,0,0,0,0.41917808219178077
C14531,0,0,2024-05-02T13:43:31.285Z,crice@example.org,0,1,0,0,0,0,0.6952054794520548
C14532,1,0,2024-05-02T13:43:31.286Z,vburton@example.net,0,0,0,0,0,1,0.9232876712328766
C14533,0,0,2024-05-02T13:43:31.286Z,gdoyle@example.org,0,0,0,0,0,1,0.5650684931506849
C14534,0,1,2024-05-02T13:43:31.287Z,karenyoung@example.net,0,0,0,0,1,0,0.702054794520548
C14535,0,1,2024-05-02T13:43:31.288Z,aliciasanders@example.com,0,0,0,0,1,0,0.7589041095890412
C14536,1,1,2024-05-02T13:43:31.288Z,foleywilliam@example.net,0,0,1,0,0,0,0.5527397260273972
C14537,0,1,2024-05-02T13:43:31.289Z,william02@example.org,0,0,0,0,1,0,0.7363013698630136
C14538,1,1,2024-05-02T13:43:31.290Z,walkerdavid@example.org,0,0,0,0,1,0,0.18561643835616448
C14539,1,0,2024-05-02T13:43:31.290Z,wendy11@example.net,1,0,0,0,0,0,0.6883561643835616
C14540,0,0,2024-05-02T13:43:31.291Z,derekwagner@example.com,0,0,1,0,0,0,0.7308219178082191
C14541,1,0,2024-05-02T13:43:31.291Z,douglas72@example.com,0,0,0,0,1,0,0.09246575342465757
C14542,1,0,2024-05-02T13:43:31.292Z,rickymurphy@example.com,0,0,0,0,1,0,0.0691780821917809
C14543,0,1,2024-05-02T13:43:31.293Z,samantha05@example.org,0,1,0,0,0,0,0.5171232876712328
C14544,0,0,2024-05-02T13:43:31.293Z,donnaschwartz@example.com,1,0,0,0,0,0,0.5773972602739725
C14545,1,1,2024-05-02T13:43:31.294Z,gonzalezjeffrey@example.com,0,1,0,0,0,0,0.9527397260273971
C14546,0,1,2024-05-02T13:43:31.294Z,turnermarissa@example.org,1,0,0,0,0,0,0.8047945205479452
C14547,0,1,2024-05-02T13:43:31.295Z,bsheppard@example.net,1,0,0,0,0,0,0.4986301369863013
C14548,1,1,2024-05-02T13:43:31.296Z,taylormargaret@example.com,0,0,0,0,1,0,0.44999999999999996
C14549,1,1,2024-05-02T13:43:31.297Z,tracy96@example.org,0,1,0,0,0,0,0.08835616438356175
C14550,1,0,2024-05-02T13:43:31.298Z,cookheather@example.net,0,0,1,0,0,0,0.47945205479452047
C14551,1,0,2024-05-02T13:43:31.298Z,ebooth@example.org,0,0,0,0,0,1,0.4636986301369863
C14552,0,1,2024-05-02T13:43:31.299Z,brownalexis@example.org,0,0,1,0,0,0,0.47534246575342465
C14553,0,0,2024-05-02T13:43:31.300Z,teresa43@example.com,0,1,0,0,0,0,0.7835616438356166
C14554,1,0,2024-05-02T13:43:31.300Z,sarah36@example.net,0,0,1,0,0,0,0.18835616438356162
C14555,0,1,2024-05-02T13:43:31.301Z,ylewis@example.com,0,0,0,1,0,0,0.2136986301369863
C14556,0,1,2024-05-02T13:43:31.302Z,dmccullough@example.net,0,0,0,1,0,0,0.8452054794520549
C14557,0,0,2024-05-02T13:43:31.302Z,robert38@example.com,0,0,1,0,0,0,0.37876712328767126
C14558,0,0,2024-05-02T13:43:31.303Z,ugreen@example.org,0,0,0,0,0,1,0.465068493150685
C14559,0,0,2024-05-02T13:43:31.304Z,allison79@example.org,0,0,0,1,0,0,0.2191780821917808
C14560,0,1,2024-05-02T13:43:31.304Z,williamsonshannon@example.net,0,0,0,1,0,0,0.09452054794520559
C14561,1,0,2024-05-02T13:43:31.305Z,clarksteven@example.org,0,0,0,1,0,0,0.13287671232876708
C14562,0,1,2024-05-02T13:43:31.306Z,jacquelinebrewer@example.com,0,0,1,0,0,0,0.46780821917808213
C14563,0,1,2024-05-02T13:43:31.307Z,barnesjenny@example.org,0,0,0,1,0,0,0.7178082191780821
C14564,0,1,2024-05-02T13:43:31.307Z,pboyd@example.org,0,0,0,0,1,0,0.21780821917808213
C14565,0,1,2024-05-02T13:43:31.308Z,brookecollins@example.net,0,0,1,0,0,0,0.7684931506849315
C14566,1,1,2024-05-02T13:43:31.308Z,wdavis@example.org,1,0,0,0,0,0,0.8965753424657534
C14567,0,1,2024-05-02T13:43:31.309Z,jessica33@example.net,1,0,0,0,0,0,0.03493150684931501
C14568,0,1,2024-05-02T13:43:31.310Z,patrick61@example.org,0,0,0,0,1,0,0.6191780821917809
C14569,1,1,2024-05-02T13:43:31.310Z,kimbrandon@example.net,1,0,0,0,0,0,0.5164383561643835
C14570,0,1,2024-05-02T13:43:31.311Z,sarahchen@example.net,0,0,0,0,0,1,0.8075342465753426
C14571,0,1,2024-05-02T13:43:31.312Z,gina92@example.org,1,0,0,0,0,0,0.6630136986301369
C14572,1,1,2024-05-02T13:43:31.313Z,normankimberly@example.com,1,0,0,0,0,0,0.6089041095890411
C14573,0,0,2024-05-02T13:43:31.314Z,nicholasgarza@example.net,0,0,0,0,1,0,0.05684931506849322
C14574,0,1,2024-05-02T13:43:31.314Z,meredithbrown@example.com,0,0,0,0,0,1,0.539041095890411
C14575,0,1,2024-05-02T13:43:31.315Z,campbellmichael@example.com,0,0,0,0,0,1,0.252054794520548
C14576,0,1,2024-05-02T13:43:31.316Z,wrightscott@example.com,0,0,0,1,0,0,0.7643835616438357
C14577,0,1,2024-05-02T13:43:31.316Z,esosa@example.org,0,1,0,0,0,0,0.34383561643835625
C14578,1,1,2024-05-02T13:43:31.317Z,lisaarnold@example.org,0,1,0,0,0,0,0.8205479452054796
C14579,1,0,2024-05-02T13:43:31.317Z,pettydavid@example.com,0,0,0,0,1,0,0.8904109589041096
C14580,0,0,2024-05-02T13:43:31.318Z,ljuarez@example.org,0,0,0,1,0,0,0.13013698630136994
C14581,0,1,2024-05-02T13:43:31.319Z,washingtonhannah@example.net,0,0,1,0,0,0,0.24931506849315066
C14582,0,1,2024-05-02T13:43:31.320Z,burtonchristopher@example.org,0,0,0,0,0,1,0.1493150684931508
C14583,1,0,2024-05-02T13:43:31.320Z,randy95@example.org,0,0,0,0,1,0,0.2842465753424659
C14584,1,1,2024-05-02T13:43:31.321Z,rosaleskevin@example.com,0,0,0,0,1,0,0.3390410958904111
C14585,0,0,2024-05-02T13:43:31.322Z,derekhawkins@example.com,0,1,0,0,0,0,0.3945205479452054
C14586,1,0,2024-05-02T13:43:31.323Z,matthew95@example.net,0,1,0,0,0,0,0.021917808219178214
C14587,0,1,2024-05-02T13:43:31.323Z,qpayne@example.net,1,0,0,0,0,0,0.778082191780822
C14588,1,0,2024-05-02T13:43:31.324Z,nicolastorres@example.com,0,1,0,0,0,0,0.915068493150685
C14589,0,1,2024-05-02T13:43:31.324Z,hunternancy@example.net,0,1,0,0,0,0,0.713013698630137
C14590,0,0,2024-05-02T13:43:31.325Z,brianburton@example.org,0,0,1,0,0,0,0.3047945205479452
C14591,1,1,2024-05-02T13:43:31.326Z,dianafuller@example.com,0,1,0,0,0,0,0.5897260273972602
C14592,0,1,2024-05-02T13:43:31.326Z,qgonzalez@example.com,0,0,1,0,0,0,0.042465753424657526
C14593,1,0,2024-05-02T13:43:31.327Z,henry04@example.org,0,0,0,0,0,1,0.9664383561643834
C14594,1,0,2024-05-02T13:43:31.328Z,jamesadams@example.org,0,0,0,0,0,1,0.07328767123287672
C14595,1,0,2024-05-02T13:43:31.328Z,racheledwards@example.org,0,0,0,0,0,1,0.09931506849315075
C14596,1,0,2024-05-02T13:43:31.329Z,theresa23@example.com,0,0,0,0,0,1,0.7773972602739727
C14597,1,1,2024-05-02T13:43:31.330Z,yatesaaron@example.com,0,0,1,0,0,0,0.4047945205479453
C14598,0,0,2024-05-02T13:43:31.330Z,andrewpalmer@example.com,0,0,0,0,0,1,0.46986301369863015
C14599,0,0,2024-05-02T13:43:31.331Z,ymartin@example.net,0,0,0,0,0,1,0.4746575342465753
C14600,1,0,2024-05-02T13:43:31.332Z,amy76@example.net,1,0,0,0,0,0,0.03767123287671237
C14601,1,0,2024-05-02T13:43:31.333Z,julieharmon@example.org,0,0,0,0,0,1,0.2794520547945205
C14602,0,0,2024-05-02T13:43:31.333Z,shafferterri@example.org,0,0,0,0,0,1,0.3671232876712329
C14603,0,0,2024-05-02T13:43:31.334Z,vali@example.org,0,0,0,0,0,1,0.6609589041095891
C14604,0,1,2024-05-02T13:43:31.335Z,kgarcia@example.com,0,0,1,0,0,0,0.3027397260273972
C14605,1,1,2024-05-02T13:43:31.336Z,cardenasmonica@example.org,0,0,0,0,0,1,0.46643835616438367
C14606,1,0,2024-05-02T13:43:31.336Z,fphelps@example.org,0,1,0,0,0,0,0.26712328767123283
C14607,0,0,2024-05-02T13:43:31.337Z,barbarasmith@example.org,1,0,0,0,0,0,0.9445205479452055
C14608,1,1,2024-05-02T13:43:31.338Z,dan04@example.org,0,0,0,1,0,0,0.952054794520548
C14609,0,0,2024-05-02T13:43:31.339Z,callahandavid@example.org,0,0,0,0,0,1,0.2938356164383562
C14610,0,1,2024-05-02T13:43:31.339Z,lopezbriana@example.com,1,0,0,0,0,0,0.19657534246575348
C14611,1,1,2024-05-02T13:43:31.340Z,rgordon@example.net,0,0,0,0,0,1,0.3465753424657534
C14612,1,0,2024-05-02T13:43:31.341Z,jeffreyleonard@example.org,0,0,0,0,1,0,0.4068493150684931
C14613,0,1,2024-05-02T13:43:31.342Z,wandapruitt@example.com,0,0,0,0,0,0,0.08082191780821923
C14614,1,0,2024-05-02T13:43:31.342Z,kfuller@example.net,1,0,0,0,0,0,0.6102739726027397
C14615,0,1,2024-05-02T13:43:31.343Z,bbell@example.com,0,0,0,0,1,0,0.4726027397260275
C14616,0,1,2024-05-02T13:43:31.344Z,hatfieldwhitney@example.com,0,0,0,0,0,0,0.3780821917808219
C14617,0,1,2024-05-02T13:43:31.344Z,elizabeth56@example.org,0,0,0,1,0,0,0.9267123287671235
C14618,1,1,2024-05-02T13:43:31.345Z,pamelakennedy@example.org,1,0,0,0,0,0,0.46986301369863015
C14619,0,0,2024-05-02T13:43:31.346Z,nelsonnathan@example.net,0,0,0,0,0,1,0.4561643835616438
C14620,1,0,2024-05-02T13:43:31.346Z,michelle54@example.org,0,1,0,0,0,0,0.3061643835616439
C14621,1,1,2024-05-02T13:43:31.347Z,richard29@example.net,0,0,0,0,1,0,0.16164383561643847
C14622,0,1,2024-05-02T13:43:31.348Z,marcussanders@example.org,0,0,0,0,0,1,0.7636986301369864
C14623,1,1,2024-05-02T13:43:31.348Z,kristabarnes@example.net,1,0,0,0,0,0,0.4801369863013698
C14624,0,0,2024-05-02T13:43:31.349Z,waltersmelissa@example.org,0,0,0,0,0,1,0.8773972602739726
C14625,0,1,2024-05-02T13:43:31.350Z,carrchristopher@example.net,0,1,0,0,0,0,0.665068493150685
C14626,0,0,2024-05-02T13:43:31.350Z,whiteamy@example.com,0,0,0,0,0,1,0.2808219178082192
C14627,0,1,2024-05-02T13:43:31.351Z,petersonmelissa@example.net,0,0,0,0,0,1,0.3445205479452056
C14628,0,1,2024-05-02T13:43:31.352Z,julieoconnor@example.com,0,0,0,0,0,1,0.29315068493150687
C14629,0,0,2024-05-02T13:43:31.352Z,pmcmillan@example.net,0,0,0,1,0,0,0.35342465753424657
C14630,1,1,2024-05-02T13:43:31.353Z,tshields@example.com,0,0,0,0,0,1,0.2082191780821918
C14631,1,0,2024-05-02T13:43:31.354Z,rebeccaalexander@example.net,1,0,0,0,0,0,0.050000000000000044
C14632,1,0,2024-05-02T13:43:31.355Z,susangarrett@example.com,1,0,0,0,0,0,0.7034246575342467
C14633,0,0,2024-05-02T13:43:31.356Z,bishopsarah@example.net,0,0,1,0,0,0,0.2061643835616438
C14634,0,0,2024-05-02T13:43:31.356Z,ashleyrollins@example.net,0,0,0,0,0,1,0.8684931506849316
C14635,1,0,2024-05-02T13:43:31.357Z,lthompson@example.org,0,0,0,0,0,1,0.31506849315068486
C14636,0,1,2024-05-02T13:43:31.357Z,martinezrussell@example.com,1,0,0,0,0,0,0.9082191780821918
C14637,1,0,2024-05-02T13:43:31.358Z,albertflores@example.net,0,1,0,0,0,0,0.8136986301369864
C14638,0,1,2024-05-02T13:43:31.359Z,marshallmelinda@example.net,0,0,0,0,1,0,0.5363013698630137
C14639,1,0,2024-05-02T13:43:31.359Z,zthompson@example.com,1,0,0,0,0,0,0.03287671232876721
C14640,1,1,2024-05-02T13:43:31.360Z,diazrachel@example.org,0,0,0,0,0,1,0.7602739726027397
C14641,0,1,2024-05-02T13:43:31.360Z,jwells@example.org,1,0,0,0,0,0,0.967123287671233
C14642,1,0,2024-05-02T13:43:31.361Z,schultztonya@example.com,0,0,0,0,0,1,0.7356164383561643
C14643,0,0,2024-05-02T13:43:31.362Z,deleondaniel@example.com,1,0,0,0,0,0,0.5102739726027397
C14644,0,0,2024-05-02T13:43:31.362Z,ghaney@example.net,0,0,0,1,0,0,0.528082191780822
C14645,1,0,2024-05-02T13:43:31.363Z,kathleenhill@example.org,0,0,0,1,0,0,0.18013698630136998
C14646,0,0,2024-05-02T13:43:31.364Z,jbrown@example.net,0,0,0,0,0,1,0.48287671232876717
C14647,1,0,2024-05-02T13:43:31.364Z,smartinez@example.com,1,0,0,0,0,0,0.013698630136986356
C14648,1,1,2024-05-02T13:43:31.365Z,kcarpenter@example.net,1,0,0,0,0,0,0.5424657534246575
C14649,1,0,2024-05-02T13:43:31.366Z,stevensonallison@example.com,0,0,0,0,0,1,0.48630136986301364
C14650,1,0,2024-05-02T13:43:31.367Z,oknight@example.com,0,0,0,1,0,0,0.584931506849315
C14651,1,1,2024-05-02T13:43:31.367Z,pcoleman@example.org,0,0,1,0,0,0,0.1842465753424658
C14652,1,1,2024-05-02T13:43:31.368Z,phanson@example.org,0,0,0,1,0,0,0.8198630136986302
C14653,1,0,2024-05-02T13:43:31.368Z,nvillanueva@example.com,1,0,0,0,0,0,0.1130136986301371
C14654,0,0,2024-05-02T13:43:31.369Z,leerobert@example.org,0,0,0,0,0,1,0.1095890410958904
C14655,1,0,2024-05-02T13:43:31.370Z,rodrigueztroy@example.net,0,1,0,0,0,0,0.37465753424657544
C14656,0,1,2024-05-02T13:43:31.370Z,cmurray@example.org,0,0,0,0,0,1,0.21986301369863015
C14657,1,1,2024-05-02T13:43:31.371Z,ashley84@example.org,0,0,1,0,0,0,0.17191780821917813
C14658,0,0,2024-05-02T13:43:31.372Z,norr@example.net,0,0,0,0,0,1,0.024657534246575352
C14659,0,1,2024-05-02T13:43:31.372Z,rhernandez@example.net,0,1,0,0,0,0,0.4308219178082191
C14660,1,0,2024-05-02T13:43:31.373Z,daviswesley@example.net,0,0,1,0,0,0,0.13082191780821928
C14661,1,1,2024-05-02T13:43:31.374Z,bellcharles@example.org,0,0,0,0,0,1,0.4582191780821918
C14662,1,1,2024-05-02T13:43:31.375Z,aaronking@example.net,0,1,0,0,0,0,0.8547945205479452
C14663,0,0,2024-05-02T13:43:31.375Z,gonzalesallison@example.com,0,0,0,0,0,1,0.6794520547945206
C14664,0,1,2024-05-02T13:43:31.376Z,denise74@example.org,0,0,0,0,1,0,0.7452054794520548
C14665,1,1,2024-05-02T13:43:31.377Z,tiffanydelgado@example.com,0,0,0,0,1,0,0.8863013698630138
C14666,0,0,2024-05-02T13:43:31.377Z,alexandria81@example.org,0,0,0,0,0,1,0.7116438356164383
C14667,0,0,2024-05-02T13:43:31.378Z,randyglover@example.net,0,0,0,1,0,0,0.5438356164383562
C14668,1,1,2024-05-02T13:43:31.379Z,iestrada@example.com,0,0,1,0,0,0,0.8287671232876712
C14669,1,0,2024-05-02T13:43:31.380Z,linda23@example.net,1,0,0,0,0,0,0.55
C14670,1,1,2024-05-02T13:43:31.380Z,briggselijah@example.net,0,0,0,0,0,1,0.17671232876712328
C14671,1,0,2024-05-02T13:43:31.381Z,gonzalezbarbara@example.org,0,0,0,1,0,0,0.3006849315068494
C14672,0,1,2024-05-02T13:43:31.381Z,david02@example.com,0,0,0,0,0,1,0.5315068493150685
C14673,0,0,2024-05-02T13:43:31.382Z,allenkatherine@example.net,0,0,1,0,0,0,0.906164383561644
C14674,1,0,2024-05-02T13:43:31.383Z,adavis@example.org,0,0,0,1,0,0,0.40547945205479463
C14675,0,1,2024-05-02T13:43:31.383Z,patriciafritz@example.net,1,0,0,0,0,0,0.4849315068493152
C14676,0,1,2024-05-02T13:43:31.384Z,denise02@example.com,0,0,0,0,1,0,0.6102739726027397
C14677,1,1,2024-05-02T13:43:31.385Z,rsmith@example.net,1,0,0,0,0,0,0.8650684931506849
C14678,1,1,2024-05-02T13:43:31.385Z,daniel90@example.org,0,0,0,0,0,1,0.8493150684931507
C14679,0,1,2024-05-02T13:43:31.386Z,mary72@example.net,0,0,0,1,0,0,0.2623287671232877
C14680,0,1,2024-05-02T13:43:31.386Z,ktaylor@example.org,0,0,0,0,0,1,0.8150684931506849
C14681,1,1,2024-05-02T13:43:31.387Z,qboyd@example.org,1,0,0,0,0,0,0.8178082191780822
C14682,0,0,2024-05-02T13:43:31.388Z,seanjohnson@example.com,0,1,0,0,0,0,0.5863013698630137
C14683,1,0,2024-05-02T13:43:31.388Z,krista76@example.com,0,0,0,0,0,1,0.041095890410958846
C14684,0,0,2024-05-02T13:43:31.389Z,qcastro@example.net,0,0,0,0,1,0,0.7342465753424658
C14685,0,1,2024-05-02T13:43:31.390Z,bestdouglas@example.net,0,0,1,0,0,0,0.14109589041095894
C14686,1,1,2024-05-02T13:43:31.390Z,gjames@example.org,1,0,0,0,0,0,0.5671232876712329
C14687,0,0,2024-05-02T13:43:31.391Z,millerthomas@example.org,0,0,1,0,0,0,0.4383561643835616
C14688,1,0,2024-05-02T13:43:31.392Z,nray@example.net,0,0,0,0,0,1,0.048630136986301364
C14689,0,0,2024-05-02T13:43:31.392Z,tbaldwin@example.org,1,0,0,0,0,0,0.6787671232876713
C14690,1,0,2024-05-02T13:43:31.393Z,margaretcarter@example.net,0,0,1,0,0,0,0.4383561643835616
C14691,1,1,2024-05-02T13:43:31.393Z,jasonmunoz@example.com,0,0,0,1,0,0,0.8952054794520548
C14692,1,0,2024-05-02T13:43:31.394Z,nancymorris@example.org,0,0,1,0,0,0,0.491095890410959
C14693,0,0,2024-05-02T13:43:31.395Z,hillkathleen@example.org,0,0,0,1,0,0,0.3780821917808219
C14694,0,0,2024-05-02T13:43:31.396Z,denise44@example.com,0,0,0,0,0,1,0.6205479452054794
C14695,1,0,2024-05-02T13:43:31.396Z,tylerrodriguez@example.org,0,0,0,0,1,0,0.7123287671232876
C14696,0,0,2024-05-02T13:43:31.397Z,madison82@example.net,0,0,0,0,1,0,0.9664383561643834
C14697,1,0,2024-05-02T13:43:31.398Z,cheyennethompson@example.net,1,0,0,0,0,0,0.9883561643835619
C14698,0,1,2024-05-02T13:43:31.399Z,staceyjackson@example.org,0,1,0,0,0,0,0.6493150684931508
C14699,0,1,2024-05-02T13:43:31.399Z,donald27@example.org,0,0,0,1,0,0,0.33082191780821923
C14700,0,1,2024-05-02T13:43:31.400Z,jeffrey85@example.net,0,0,0,1,0,0,0.5636986301369864
C14701,1,1,2024-05-02T13:43:31.400Z,nancydonovan@example.org,0,1,0,0,0,0,0.7732876712328767
C14702,0,1,2024-05-02T13:43:31.401Z,heather30@example.net,0,0,0,0,1,0,0.6513698630136986
C14703,0,0,2024-05-02T13:43:31.402Z,zsherman@example.com,0,0,0,1,0,0,0.3280821917808219
C14704,0,1,2024-05-02T13:43:31.402Z,nathanbrown@example.net,0,0,0,0,1,0,0.28767123287671237
C14705,1,1,2024-05-02T13:43:31.403Z,jose12@example.org,1,0,0,0,0,0,0.06438356164383574
C14706,0,0,2024-05-02T13:43:31.403Z,montgomerymichael@example.org,0,0,1,0,0,0,0.8794520547945206
C14707,0,1,2024-05-02T13:43:31.404Z,valentineeric@example.org,0,1,0,0,0,0,0.8698630136986301
C14708,0,0,2024-05-02T13:43:31.405Z,cpowell@example.org,0,0,0,1,0,0,0.34041095890410955
C14709,1,1,2024-05-02T13:43:31.405Z,mmcgrath@example.org,0,0,0,0,0,1,0.1808219178082191
C14710,1,1,2024-05-02T13:43:31.406Z,mario48@example.org,1,0,0,0,0,0,0.3082191780821919
C14711,0,0,2024-05-02T13:43:31.407Z,pellis@example.net,0,1,0,0,0,0,0.7294520547945207
C14712,1,1,2024-05-02T13:43:31.407Z,debbie94@example.net,0,0,1,0,0,0,0.22123287671232883
C14713,1,1,2024-05-02T13:43:31.408Z,joshua68@example.org,0,0,0,0,0,1,0.18561643835616448
C14714,0,0,2024-05-02T13:43:31.408Z,gwalker@example.org,1,0,0,0,0,0,0.8623287671232878
C14715,0,0,2024-05-02T13:43:31.409Z,hannah06@example.com,0,0,0,1,0,0,0.42465753424657526
C14716,0,0,2024-05-02T13:43:31.410Z,santiagoshane@example.org,0,1,0,0,0,0,0.08150684931506857
C14717,1,0,2024-05-02T13:43:31.410Z,alexandraayala@example.net,0,0,0,0,1,0,0.536986301369863
C14718,1,1,2024-05-02T13:43:31.411Z,mcculloughmichael@example.com,0,0,0,0,1,0,0.5657534246575342
C14719,1,0,2024-05-02T13:43:31.411Z,tmcdaniel@example.com,0,0,0,0,1,0,0.3027397260273972
C14720,0,1,2024-05-02T13:43:31.412Z,michael43@example.com,0,1,0,0,0,0,0.7691780821917809
C14721,1,1,2024-05-02T13:43:31.412Z,castillojerry@example.com,0,0,0,1,0,0,0.06301369863013706
C14722,1,0,2024-05-02T13:43:31.413Z,colemankatherine@example.org,0,0,0,0,0,1,0.2061643835616438
C14723,0,1,2024-05-02T13:43:31.414Z,ibauer@example.com,0,0,1,0,0,0,0.9075342465753424
C14724,0,0,2024-05-02T13:43:31.414Z,josephfoley@example.com,1,0,0,0,0,0,0.3835616438356164
C14725,0,0,2024-05-02T13:43:31.415Z,matthewhamilton@example.net,0,1,0,0,0,0,0.4636986301369863
C14726,0,1,2024-05-02T13:43:31.415Z,paul77@example.net,0,0,0,0,1,0,0.21780821917808213
C14727,0,0,2024-05-02T13:43:31.416Z,amy22@example.com,0,1,0,0,0,0,0.07054794520547958
C14728,0,0,2024-05-02T13:43:31.417Z,lynn14@example.net,1,0,0,0,0,0,0.3315068493150686
C14729,0,1,2024-05-02T13:43:31.417Z,watsonashley@example.com,0,0,0,0,1,0,0.4561643835616438
C14730,1,1,2024-05-02T13:43:31.418Z,diazleslie@example.org,0,0,1,0,0,0,0.9219178082191779
C14731,1,1,2024-05-02T13:43:31.419Z,stephaniecox@example.net,0,1,0,0,0,0,0.8849315068493151
C14732,1,1,2024-05-02T13:43:31.419Z,yshah@example.net,1,0,0,0,0,0,0.015068493150685036
C14733,1,0,2024-05-02T13:43:31.420Z,heidi60@example.com,0,0,1,0,0,0,0.4904109589041097
C14734,0,1,2024-05-02T13:43:31.421Z,melissa32@example.com,0,0,0,1,0,0,0.6376712328767125
C14735,1,0,2024-05-02T13:43:31.421Z,ryan98@example.org,0,0,0,0,0,1,0.15000000000000013
C14736,1,1,2024-05-02T13:43:31.422Z,kellirodriguez@example.com,0,0,0,0,1,0,0.3575342465753424
C14737,0,0,2024-05-02T13:43:31.423Z,deckerkimberly@example.net,0,0,0,0,0,1,0.13630136986301378
C14738,0,0,2024-05-02T13:43:31.423Z,fthompson@example.org,1,0,0,0,0,0,0.7089041095890412
C14739,1,0,2024-05-02T13:43:31.424Z,williamsdavid@example.org,0,0,0,1,0,0,0.36232876712328776
C14740,0,0,2024-05-02T13:43:31.425Z,tcross@example.org,0,0,0,0,0,1,0.27876712328767117
C14741,0,1,2024-05-02T13:43:31.425Z,kellykeith@example.org,0,0,0,0,0,1,0.6178082191780823
C14742,0,0,2024-05-02T13:43:31.426Z,jeffreyriley@example.net,0,0,0,1,0,0,0.7219178082191782
C14743,1,1,2024-05-02T13:43:31.427Z,ilittle@example.net,0,0,0,1,0,0,0.35479452054794525
C14744,0,0,2024-05-02T13:43:31.427Z,xward@example.com,1,0,0,0,0,0,0.39315068493150696
C14745,1,0,2024-05-02T13:43:31.428Z,jmosley@example.com,0,1,0,0,0,0,0.6273972602739726
C14746,0,0,2024-05-02T13:43:31.429Z,ecarlson@example.com,0,0,0,0,0,1,0.8041095890410959
C14747,1,0,2024-05-02T13:43:31.429Z,lisajohnson@example.net,0,1,0,0,0,0,0.9178082191780823
